name,year,mean,variance,population
Suriname,2000,7.958426,1.016388,429.323
Suriname,2001,8.198859,1.041408,431.635
Suriname,2002,8.166417,1.04619,433.682
Suriname,2003,8.453344,1.031518,435.449
Suriname,2004,8.534355,1.006591,438.2288
Suriname,2005,8.586424,0.9901577,440.9556
Suriname,2006,8.638112,0.9892036,443.2407
Swaziland,1970,7.232296,1.399648,455.145
Swaziland,1971,7.266459,1.399648,467.416
Swaziland,1972,7.372192,1.399648,480.105
Swaziland,1973,7.532591,1.399648,493.232
Swaziland,1974,7.63207,1.399648,506.812
Swaziland,1975,7.710376,1.399648,520.864
Swaziland,1976,7.726026,1.399648,535.618
Swaziland,1977,7.78547,1.399648,551.402
Swaziland,1978,7.846231,1.399648,568.319
Swaziland,1979,7.909207,1.399648,588.259
Swaziland,1980,7.917514,1.399648,611.427
Swaziland,1981,7.907428,1.399648,631.255
Swaziland,1982,7.897506,1.399648,649.89
Swaziland,1983,7.881735,1.399648,672.679
Swaziland,1984,7.91023,1.399648,696.874
Swaziland,1985,7.907733,1.399648,722.472
Swaziland,1986,7.987534,1.399648,750.707
Swaziland,1987,8.07435,1.399648,779.284
Swaziland,1988,8.100227,1.399648,817.157
Swaziland,1989,8.159475,1.399648,851.8
Swaziland,1990,8.208135,1.399648,884.91
Swaziland,1991,8.185941,1.399648,926.111
Swaziland,1992,8.161212,1.399648,962.699
Swaziland,1993,8.164132,1.399648,991.971
Swaziland,1994,8.18784,1.399648,997.4
Swaziland,1995,8.247726,1.321903,1005.043
Swaziland,1996,8.301136,1.247778,1031.43
Swaziland,1997,8.348441,1.177065,1056.536
Swaziland,1998,8.39191,1.109572,1079.997
Swaziland,1999,8.502562,1.045128,1101.391
Swaziland,2000,8.558037,0.9835727,1120.183
Swaziland,2001,8.645322,0.9247633,1136.386
Swaziland,2002,8.678326,0.9247633,1150.161
Swaziland,2003,8.636984,0.9247633,1161.219
Swaziland,2004,8.665682,0.9247633,1160.628
Swaziland,2005,8.678909,0.9247633,1172.193
Swaziland,2006,8.703808,0.9247633,1167.176
Sweden,1970,9.514047,0.3055322,8042.84
Sweden,1971,9.511791,0.3055322,8084.965
Sweden,1972,9.530778,0.3055322,8117.861
Sweden,1973,9.545422,0.3276959,8144.215
Sweden,1974,9.566479,0.346892,8168.132
Sweden,1975,9.588029,0.3604219,8192.567
Sweden,1976,9.599186,0.3655209,8218.933
Sweden,1977,9.574165,0.3635343,8246.305
Sweden,1978,9.577279,0.3591556,8272.586
Sweden,1979,9.616215,0.3547321,8294.611
Sweden,1980,9.632482,0.352553,8310.472
Sweden,1981,9.61558,0.352364,8319.267
Sweden,1982,9.645931,0.3097585,8322.901
Sweden,1983,9.64827,0.3222181,8325.666
Sweden,1984,9.684183,0.3349638,8333.424
Sweden,1985,9.721929,0.315529,8350.367
Sweden,1986,9.741369,0.3237067,8377.446
Sweden,1987,9.772964,0.3256246,8413.288
Sweden,1988,9.791018,0.3360957,8456.789
Sweden,1989,9.827359,0.3175536,8505.951
Sweden,1990,9.825462,0.3267721,8558.832
Sweden,1991,9.880794,0.1669328,8616.23
Sweden,1992,9.770327,0.3514875,8677.436
Sweden,1993,9.751763,0.3199524,8737.161
Sweden,1994,9.819036,0.2565144,8788.527
Sweden,1995,9.881887,0.2008612,8826.949
Sweden,1996,9.902824,0.1780269,8849.677
Sweden,1997,9.920049,0.1824981,8858.855
Sweden,1998,9.94989,0.1951096,8860.848
Sweden,1999,9.985186,0.2149043,8864.845
Sweden,2000,10.00024,0.2712352,8877.412
Sweden,2001,10.03428,0.2166415,8900.869
Sweden,2002,10.05156,0.2102834,8933.022
Sweden,2003,10.0692,0.203777,8970.459
Sweden,2004,10.10439,0.203777,9007.821
Sweden,2005,10.12749,0.203777,9039.924
Sweden,2006,10.16815,0.203777,9061.649
Switzerland,1970,9.761194,0.3927357,6186.652
Switzerland,1971,9.79666,0.3927357,6232.359
Switzerland,1972,9.824379,0.3927357,6272.152
Switzerland,1973,9.850114,0.3927357,6304.41
Switzerland,1974,9.857613,0.3927357,6326.892
Switzerland,1975,9.754993,0.3927357,6338.65
Switzerland,1976,9.748718,0.3927357,6338.649
Switzerland,1977,9.777707,0.3927357,6329.318
Switzerland,1978,9.799683,0.3927357,6317.406
Switzerland,1979,9.831508,0.4054664,6311.934
Switzerland,1980,9.878966,0.4177359,6319.4
Switzerland,1981,9.878679,0.4270221,6342.045
Switzerland,1982,9.856164,0.4306993,6378.138
Switzerland,1983,9.858566,0.4306884,6425.182
Switzerland,1984,9.884102,0.4306114,6478.919
Switzerland,1985,9.906532,0.4304026,6535.86
Switzerland,1986,9.920319,0.429996,6595.954
Switzerland,1987,9.926252,0.4293263,6659.291
Switzerland,1988,9.947883,0.4283282,6722.588
Switzerland,1989,9.980529,0.4269378,6781.804
Switzerland,1990,10.00995,0.4250918,6834.102
Switzerland,1991,9.991823,0.4227286,6877.66
Switzerland,1992,9.983295,0.4197885,6913.138
Switzerland,1993,9.976323,0.4197885,6943.291
Switzerland,1994,9.986732,0.4197885,6972.32
Switzerland,1995,9.987786,0.4197885,7003.199
Switzerland,1996,9.98563,0.4197885,7036.819
Switzerland,1997,9.996716,0.4197885,7071.968
Switzerland,1998,10.02474,0.4197885,7107.006
Switzerland,1999,10.02911,0.4197885,7139.435
Switzerland,2000,10.05932,0.4197885,7167.487
Switzerland,2001,10.06592,0.4197885,7190.753
Switzerland,2002,10.06479,0.4197885,7209.973
Switzerland,2003,10.05795,0.4197885,7225.902
Switzerland,2004,10.07463,0.4197885,7239.719
Switzerland,2005,10.08704,0.4197885,7286.274
Switzerland,2006,10.11309,0.4197885,7290.561
Syrian Arab Republic,1970,6.640043,0.6536468,6258.053
Syrian Arab Republic,1971,6.699039,0.664369,6478.681
Syrian Arab Republic,1972,6.894486,0.6639911,6701.172
Syrian Arab Republic,1973,6.81489,0.6650744,6931.304
Syrian Arab Republic,1974,6.942514,0.6649974,7169.339
Syrian Arab Republic,1975,7.076292,0.6647692,7415.548
Syrian Arab Republic,1976,7.126417,0.6642205,7670.214
Syrian Arab Republic,1977,6.991914,0.6631966,7932.503
Syrian Arab Republic,1978,7.118361,0.6617254,8203.499
Syrian Arab Republic,1979,7.158719,0.6598351,8483.754
Syrian Arab Republic,1980,7.220858,0.657554,8773.582
Syrian Arab Republic,1981,7.320036,0.6208167,9073.312
Syrian Arab Republic,1982,7.352718,0.5886976,9410.494
Syrian Arab Republic,1983,7.350842,0.5628012,9757.388
Syrian Arab Republic,1984,7.301237,0.5445947,10114.08
Syrian Arab Republic,1985,7.264154,0.5355446,10480.64
Syrian Arab Republic,1986,7.18568,0.5320165,10856.96
Syrian Arab Republic,1987,7.141943,0.5313689,11242.85
Syrian Arab Republic,1988,7.242597,0.5344502,11632.19
Syrian Arab Republic,1989,7.063459,0.5362669,12018.45
Syrian Arab Republic,1990,7.053454,0.5378178,12436.05
Syrian Arab Republic,1991,7.114711,0.5370903,12848.84
Syrian Arab Republic,1992,7.16548,0.5310783,13219.06
Syrian Arab Republic,1993,7.202357,0.504073,13579.01
Syrian Arab Republic,1994,7.235178,0.4739947,13938.96
Syrian Arab Republic,1995,7.296025,0.4458432,14309.66
Syrian Arab Republic,1996,7.365446,0.4471732,14690.5
Syrian Arab Republic,1997,7.394331,0.4527779,15081.02
Syrian Arab Republic,1998,7.440194,0.4382003,15480.62
Syrian Arab Republic,1999,7.380348,0.4357001,15888.92
Syrian Arab Republic,2000,7.385393,0.4319063,16305.66
Syrian Arab Republic,2001,7.375145,0.4268583,16728.81
Syrian Arab Republic,2002,7.401061,0.4204848,17155.81
Syrian Arab Republic,2003,7.4025,0.4127259,17585.54
Syrian Arab Republic,2004,7.433781,0.397009,18025.3
Syrian Arab Republic,2005,7.45726,0.3929513,18472.71
Syrian Arab Republic,2006,7.482538,0.3929513,18912.19
Taiwan,1970,7.807095,0.2934079,14598.32
Taiwan,1971,7.910467,0.2913053,14918.5
Taiwan,1972,8.019121,0.289668,15226.04
Taiwan,1973,8.123726,0.286206,15525.59
Taiwan,1974,8.121783,0.2808999,15824.1
Taiwan,1975,8.155632,0.2680148,16122.19
Taiwan,1976,8.270544,0.258469,16450.06
Taiwan,1977,8.343241,0.265854,16785.2
Taiwan,1978,8.457549,0.2563584,17111.54
Taiwan,1979,8.512245,0.2660236,17450.14
Taiwan,1980,8.568546,0.2495263,17848.32
Taiwan,1981,8.607207,0.2553146,18177.43
Taiwan,1982,8.621159,0.259705,18501.39
Taiwan,1983,8.682606,0.2677549,18803.39
Taiwan,1984,8.769948,0.2661469,19083.35
Taiwan,1985,8.801101,0.2742037,19337.36
Taiwan,1986,8.896337,0.2837595,19555.58
Taiwan,1987,9.005341,0.2853949,19757.8
Taiwan,1988,9.065826,0.2934922,19976.1
Taiwan,1989,9.134201,0.2922352,20207.54
Taiwan,1990,9.172248,0.3114267,20278.96
Taiwan,1991,9.237396,0.3047502,20493
Taiwan,1992,9.295986,0.3134245,20686.92
Taiwan,1993,9.352522,0.3198137,20883.47
Taiwan,1994,9.409955,0.3272979,21087.87
Taiwan,1995,9.464232,0.3255726,21282.83
Taiwan,1996,9.516909,0.3239186,21448.72
Taiwan,1997,9.566819,0.328615,21628.61
Taiwan,1998,9.597946,0.3333405,21823.02
Taiwan,1999,9.64616,0.331767,21993.46
Taiwan,2000,9.694203,0.3352505,22151.24
Taiwan,2001,9.642307,0.3933905,22303.7
Taiwan,2002,9.679985,0.3830961,22454.24
Taiwan,2003,9.708531,0.3783865,22603
Taiwan,2004,9.756782,0.3783865,22684.4
Taiwan,2005,9.777818,0.3783865,22819.68
Taiwan,2006,9.80982,0.3783865,22950.53
Tajikistan,1970,,,
Tajikistan,1971,,,
Tajikistan,1972,,,
Tajikistan,1973,,,
Tajikistan,1974,,,
Tajikistan,1975,,,
Tajikistan,1976,,,
Tajikistan,1977,,,
Tajikistan,1978,,,
Tajikistan,1979,,,
Tajikistan,1980,,,
Tajikistan,1981,,,
Tajikistan,1982,,,
Tajikistan,1983,,,
Tajikistan,1984,,,
Tajikistan,1985,,,
Tajikistan,1986,,,
Tajikistan,1987,,,
Tajikistan,1988,,,
Tajikistan,1989,,,
Tajikistan,1990,7.693787,0.3661008,5332.472
Tajikistan,1991,7.66469,0.3661008,5481.045
Tajikistan,1992,7.605522,0.3661008,5600.694
Tajikistan,1993,7.606493,0.3661008,5682.454
Tajikistan,1994,7.555506,0.3661008,5770.963
Tajikistan,1995,7.145449,0.3661008,5864.473
Tajikistan,1996,7.047789,0.3661008,5963.936
Tajikistan,1997,6.962293,0.3661008,6070.759
Tajikistan,1998,6.906234,0.3661008,6185.515
Tajikistan,1999,7.096361,0.3661008,6308.673
Tajikistan,2000,7.235301,0.3590264,6440.732
Tajikistan,2001,7.253985,0.3554252,6578.681
Tajikistan,2002,7.344391,0.3541039,6719.567
Tajikistan,2003,7.394476,0.3539154,6863.752
Tajikistan,2004,7.471748,0.3769998,6946.169
Tajikistan,2005,7.523871,0.3769998,7035.137
Tajikistan,2006,7.57794,0.3769998,7144.46
Tanzania,1970,5.662612,1.385503,13842.21
Tanzania,1971,5.632387,1.385437,14285.47
Tanzania,1972,5.671471,1.385298,14769.38
Tanzania,1973,5.656983,1.385064,15279.3
Tanzania,1974,5.643284,1.38471,15775.04
Tanzania,1975,5.671322,1.384215,16258.32
Tanzania,1976,5.706042,1.383554,16753.7
Tanzania,1977,5.674062,1.382706,17276.15
Tanzania,1978,5.65538,1.381647,17813.58
Tanzania,1979,5.657283,1.380354,18355.16
Tanzania,1980,5.657023,1.378805,18915.04
Tanzania,1981,5.629789,1.376978,19496.49
Tanzania,1982,5.600502,1.37485,20093.49
Tanzania,1983,5.552526,1.3724,20718.38
Tanzania,1984,5.54928,1.369606,21367.36
Tanzania,1985,5.53623,1.366447,22035.72
Tanzania,1986,5.525183,1.362902,22732.14
Tanzania,1987,5.52727,1.358951,23485.08
Tanzania,1988,5.529788,1.354575,24235.52
Tanzania,1989,5.528275,1.349753,24946.26
Tanzania,1990,5.540852,1.344468,25651.15
Tanzania,1991,5.576643,1.338702,26376.04
Tanzania,1992,6.005446,0.4181016,27133.56
Tanzania,1993,5.956467,0.4921397,28028.51
Tanzania,1994,5.919064,0.4920679,29095.53
Tanzania,1995,5.94037,0.4915649,30015.55
Tanzania,1996,5.954746,0.4902014,30618.02
Tanzania,1997,6.4066,0.4875531,31282.11
Tanzania,1998,6.443957,0.4832062,32097.9
Tanzania,1999,6.470037,0.4767664,32920.18
Tanzania,2000,6.471292,0.4678682,33767.57
Tanzania,2001,6.51506,0.4561872,34582.98
Tanzania,2002,6.573211,0.4561872,35301.72
Tanzania,2003,6.587878,0.4561872,35922.45
Tanzania,2004,6.627177,0.4561872,36863.09
Tanzania,2005,6.667497,0.4561872,37816.28
Tanzania,2006,6.700058,0.4561872,38798.23
Thailand,1970,7.134839,0.646549,37090.87
Thailand,1971,7.19356,0.6375416,38201.9
Thailand,1972,7.184967,0.6321186,39276.15
Thailand,1973,7.248202,0.6293458,40302.23
Thailand,1974,7.274176,0.6283261,41305.65
Thailand,1975,7.309957,0.6281806,42272
Thailand,1976,7.379164,0.6372318,43221.02
Thailand,1977,7.446913,0.6619026,44148.29
Thailand,1978,7.528032,0.6987135,45056.96
Thailand,1979,7.495131,0.7440792,46003.78
Thailand,1980,7.50708,0.7938915,47025.77
Thailand,1981,7.546758,0.8432552,47941.13
Thailand,1982,7.559419,0.9052123,48836.59
Thailand,1983,7.519622,0.987393,49708.64
Thailand,1984,7.527561,1.073556,50553.29
Thailand,1985,7.548102,1.143016,51366.59
Thailand,1986,7.562087,1.171607,52159.68
Thailand,1987,7.64421,1.112397,52946.11
Thailand,1988,7.750206,1.055542,53724.9
Thailand,1989,7.829016,1.080825,54493.01
Thailand,1990,7.923892,1.131351,55250.03
Thailand,1991,7.958498,1.205514,55982.2
Thailand,1992,7.992659,1.277995,56717.64
Thailand,1993,8.031594,1.32046,57448.6
Thailand,1994,8.088724,1.340994,58172.56
Thailand,1995,8.161442,1.305498,58893.79
Thailand,1996,8.21735,1.26254,59608.28
Thailand,1997,8.200793,1.248025,60311.2
Thailand,1998,8.104797,1.241736,61002.9
Thailand,1999,8.100933,1.320877,61683.5
Thailand,2000,8.115048,1.320877,62352.04
Thailand,2001,8.140184,1.320877,63006.95
Thailand,2002,8.176316,1.320877,63645.25
Thailand,2003,8.231626,1.320877,64265.28
Thailand,2004,8.283867,1.320877,64824.15
Thailand,2005,8.319322,1.320877,65372.82
Thailand,2006,8.360411,1.320877,65873.2
Togo,1970,6.719489,0.9146095,1964.128
Togo,1971,6.773433,0.9136077,2018.753
Togo,1972,6.792327,0.9127713,2074.949
Togo,1973,6.707973,0.9123361,2132.764
Togo,1974,6.729955,0.9122338,2192.363
Togo,1975,6.707173,0.9123968,2253.811
Togo,1976,6.732101,0.9144987,2317.164
Togo,1977,6.711603,0.9242229,2382.49
Togo,1978,6.7272,0.9300063,2449.852
Togo,1979,6.75823,0.9351943,2520.834
Togo,1980,6.721838,0.9398322,2595.635
Togo,1981,6.538731,0.9432715,2685.545
Togo,1982,6.49933,0.9463946,2777.45
Togo,1983,6.407811,0.9492823,2875.472
Togo,1984,6.458213,0.9525197,2978.934
Togo,1985,6.359986,0.956233,3087.653
Togo,1986,6.292974,0.9576771,3201.698
Togo,1987,6.293485,0.9577248,3321.048
Togo,1988,6.334969,0.9473513,3445.741
Togo,1989,6.346382,0.9607844,3574.204
Togo,1990,6.331722,0.9619459,3704.866
Togo,1991,6.314665,0.9577539,3837.459
Togo,1992,6.270401,0.8973901,3971.572
Togo,1993,6.239678,0.92183,3959.82
Togo,1994,6.329133,0.9090366,4001.473
Togo,1995,6.347227,0.906805,4228.936
Togo,1996,6.32383,0.9104888,4434.821
Togo,1997,6.318893,0.9096903,4611.539
Togo,1998,6.354078,0.918593,4758.616
Togo,1999,6.320464,0.8928845,4896.701
Togo,2000,6.279909,0.8664989,5032.783
Togo,2001,6.238017,0.8528923,5167.161
Togo,2002,6.171793,0.8460247,5299.424
Togo,2003,6.252593,0.8364569,5429.299
Togo,2004,6.234564,0.8341235,5571.346
Togo,2005,6.221019,0.8341235,5717.063
Togo,2006,6.21103,0.8341235,5863.271
Tonga,1970,6.729786,0.4614755,83.1
Tonga,1971,6.734661,0.4552299,84.3
Tonga,1972,6.745269,0.4541197,85.6
Tonga,1973,6.671042,0.4535132,86.8
Tonga,1974,6.759524,0.4533154,87.7
Tonga,1975,6.789539,0.4528343,89.2
Tonga,1976,6.848875,0.4536693,90.2
Tonga,1977,6.867575,0.4618231,90.593
Tonga,1978,6.836662,0.4645288,90.977
Tonga,1979,6.831514,0.465668,91.352
Tonga,1980,6.901576,0.4639214,91.361
Tonga,1981,7.243042,0.4674051,91.769
Tonga,1982,7.386943,0.4704302,92.201
Tonga,1983,7.367445,0.4747537,92.628
Tonga,1984,7.584046,0.4775994,92.883
Tonga,1985,7.638075,0.4792486,93.352
Tonga,1986,7.69999,0.481529,93.744
Tonga,1987,7.727582,0.4799899,93.982
Tonga,1988,7.696321,0.4767987,93.29
Tonga,1989,7.73167,0.4798208,92.744
Tonga,1990,7.792978,0.4902027,92.073
Tonga,1991,7.872289,0.4988453,91.218
Tonga,1992,7.802708,0.5076632,92.094
Tonga,1993,7.771733,0.5215871,93.734
Tonga,1994,7.775712,0.5402204,94.398
Tonga,1995,7.808522,0.5475329,95.158
Tonga,1996,7.787198,0.5593192,96.165
Tonga,1997,7.803478,0.5660164,97.399
Tonga,1998,7.798663,0.5781174,98.835
Tonga,1999,7.807636,0.5724949,100.475
Tonga,2000,7.849351,0.5633397,102.321
Tonga,2001,7.862576,0.5560436,104.227
Tonga,2002,7.882077,0.538003,106.137
Tonga,2003,7.801634,0.5361606,108.141
Tonga,2004,7.811587,0.5363729,108.5294
Tonga,2005,7.828627,0.541712,108.8796
Tonga,2006,7.846171,0.541712,109.0254
Trinidad and Tobago,1970,8.741428,0.7025478,955
Trinidad and Tobago,1971,8.696691,0.7025478,961.605
Trinidad and Tobago,1972,8.80973,0.7135706,975.199
Trinidad and Tobago,1973,8.804411,0.7203134,984.786
Trinidad and Tobago,1974,8.850573,0.7237927,995.364
Trinidad and Tobago,1975,8.870202,0.7250775,1006.931
Trinidad and Tobago,1976,8.940918,0.7252612,1021.48
Trinidad and Tobago,1977,8.976927,0.7103572,1039.009
Trinidad and Tobago,1978,9.100215,0.6756551,1055.527
Trinidad and Tobago,1979,9.11904,0.6357427,1073.027
Trinidad and Tobago,1980,9.212706,0.6035256,1090.513
Trinidad and Tobago,1981,9.239281,0.5903389,1101.724
Trinidad and Tobago,1982,9.237351,0.5926008,1116.327
Trinidad and Tobago,1983,9.096045,0.5984599,1133.089
Trinidad and Tobago,1984,9.024389,0.606532,1150.258
Trinidad and Tobago,1985,8.950198,0.6154073,1166.155
Trinidad and Tobago,1986,8.824529,0.6236275,1180.168
Trinidad and Tobago,1987,8.810205,0.6296847,1191.208
Trinidad and Tobago,1988,8.79281,0.6320438,1198.337
Trinidad and Tobago,1989,8.764712,0.6244304,1200.288
Trinidad and Tobago,1990,8.809545,0.6047816,1198.403
Trinidad and Tobago,1991,8.841027,0.5779673,1192.721
Trinidad and Tobago,1992,8.914719,0.5486258,1184.201
Trinidad and Tobago,1993,8.880247,0.5486258,1175.304
Trinidad and Tobago,1994,8.955024,0.5486258,1167.038
Trinidad and Tobago,1995,9.003961,0.5486258,1160.464
Trinidad and Tobago,1996,9.006579,0.5486258,1151.269
Trinidad and Tobago,1997,9.010365,0.5486258,1141.48
Trinidad and Tobago,1998,9.020454,0.5486258,1135.716
Trinidad and Tobago,1999,9.127152,0.5486258,1130.929
Trinidad and Tobago,2000,9.326043,0.5486258,1125.066
Trinidad and Tobago,2001,9.306861,0.5486258,1118.472
Trinidad and Tobago,2002,9.255325,0.5486258,1111.509
Trinidad and Tobago,2003,9.546696,0.5486258,1104.209
Trinidad and Tobago,2004,9.606974,0.5486258,1107.641
Trinidad and Tobago,2005,9.679994,0.5486258,1110.985
Trinidad and Tobago,2006,9.795074,0.5486258,1113.993
Tunisia,1970,7.436042,0.9491187,5098.627
Tunisia,1971,7.54194,0.9309757,5197.559
Tunisia,1972,7.699999,0.9123397,5303.507
Tunisia,1973,7.663153,0.8932758,5426.213
Tunisia,1974,7.720246,0.8738469,5556.437
Tunisia,1975,7.755248,0.8541144,5703.966
Tunisia,1976,7.815645,0.8341367,5859.294
Tunisia,1977,7.826504,0.8139706,6005.061
Tunisia,1978,7.872067,0.7936704,6136.282
Tunisia,1979,7.906722,0.7732878,6280.477
Tunisia,1980,7.978122,0.7528723,6443.183
Tunisia,1981,8.005326,0.7324706,6605.707
Tunisia,1982,7.994175,0.7121273,6734.098
Tunisia,1983,8.045824,0.6918841,6859.89
Tunisia,1984,8.065006,0.6717804,7184.53
Tunisia,1985,8.137126,0.6518531,7362.332
Tunisia,1986,8.135034,0.627966,7544.677
Tunisia,1987,8.193162,0.6000943,7724.865
Tunisia,1988,8.216375,0.5739964,7894.886
Tunisia,1989,8.227383,0.5548232,8052.714
Tunisia,1990,8.268992,0.547363,8206.94
Tunisia,1991,8.291369,0.5473846,8364.458
Tunisia,1992,8.333707,0.5475359,8522.694
Tunisia,1993,8.343455,0.5479466,8679.978
Tunisia,1994,8.376316,0.5487468,8831.233
Tunisia,1995,8.380822,0.5500678,8972.101
Tunisia,1996,8.428885,0.5520421,9104.682
Tunisia,1997,8.464793,0.554805,9233.857
Tunisia,1998,8.496498,0.5584955,9358.665
Tunisia,1999,8.542,0.563257,9478.606
Tunisia,2000,8.568089,0.5692399,9593.402
Tunisia,2001,8.602073,0.5692399,9705.102
Tunisia,2002,8.620306,0.5692399,9815.644
Tunisia,2003,8.651422,0.5692399,9924.742
Tunisia,2004,8.69281,0.5692399,10032.38
Tunisia,2005,8.724511,0.5692399,10129.95
Tunisia,2006,8.764961,0.5692399,10234.24
Turkey,1970,7.472207,1.077611,36207.44
Turkey,1971,7.526446,1.032408,37158.2
Turkey,1972,7.58926,0.9945242,38149.54
Turkey,1973,7.609976,0.9657746,39167.45
Turkey,1974,7.643615,0.9425549,40192.29
Turkey,1975,7.708504,0.9202048,41210.53
Turkey,1976,7.795661,0.8988841,42213.21
Turkey,1977,7.825172,0.8787419,43205.46
Turkey,1978,7.820551,0.8599179,44204.65
Turkey,1979,7.799662,0.8425438,45235.96
Turkey,1980,7.754742,0.8267456,46315.58
Turkey,1981,7.801734,0.812645,47451.63
Turkey,1982,7.806905,0.8003619,48632.84
Turkey,1983,7.844474,0.7900169,49832.63
Turkey,1984,7.885872,0.7817333,51013.83
Turkey,1985,7.910968,0.7756395,52150.2
Turkey,1986,7.962683,0.7718729,53232.2
Turkey,1987,8.027754,0.770582,54269.22
Turkey,1988,8.026052,0.7706024,55277.39
Turkey,1989,8.010295,0.770745,56281.53
Turkey,1990,8.083948,0.7711324,57300.23
Turkey,1991,8.078343,0.7718871,58335.24
Turkey,1992,8.11298,0.7731324,59381.61
Turkey,1993,8.172416,0.7749929,60442.95
Turkey,1994,8.096354,0.7775944,61522.3
Turkey,1995,8.145013,0.7775944,62620.42
Turkey,1996,8.200084,0.7775944,63741.67
Turkey,1997,8.251056,0.7775944,64882.56
Turkey,1998,8.264591,0.7775944,66025.99
Turkey,1999,8.216359,0.7775944,67148.71
Turkey,2000,8.261981,0.7775944,68234.39
Turkey,2001,8.177114,0.7775944,69275.48
Turkey,2002,8.218775,0.7775944,70277.36
Turkey,2003,8.247659,0.7775944,71252.49
Turkey,2004,8.307172,0.7775944,72219.79
Turkey,2005,8.365593,0.7775944,73148.8
Turkey,2006,8.412791,0.7775944,74032.21
Turkmenistan,1970,,,
Turkmenistan,1971,,,
Turkmenistan,1972,,,
Turkmenistan,1973,,,
Turkmenistan,1974,,,
Turkmenistan,1975,,,
Turkmenistan,1976,,,
Turkmenistan,1977,,,
Turkmenistan,1978,,,
Turkmenistan,1979,,,
Turkmenistan,1980,,,
Turkmenistan,1981,,,
Turkmenistan,1982,,,
Turkmenistan,1983,,,
Turkmenistan,1984,,,
Turkmenistan,1985,,,
Turkmenistan,1986,,,
Turkmenistan,1987,,,
Turkmenistan,1988,,,
Turkmenistan,1989,,,
Turkmenistan,1990,9.00567,0.301879,3667.588
Turkmenistan,1991,8.956459,0.3421015,3760.644
Turkmenistan,1992,8.875693,0.3853,3848.424
Turkmenistan,1993,8.853516,0.4315956,3933.744
Turkmenistan,1994,8.558478,0.4315956,4018.832
Turkmenistan,1995,8.486141,0.4315956,4101.998
Turkmenistan,1996,8.507301,0.4315956,4184.336
